FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS),FILTER_POSITION
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356139199.tiff,cfc_capture_1719356139199_tiff,1719356139199,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356142528.tiff,cfc_capture_1719356142528_tiff,1719356142528,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356145838.tiff,cfc_capture_1719356145838_tiff,1719356145838,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356149095.tiff,cfc_capture_1719356149095_tiff,1719356149095,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356152331.tiff,cfc_capture_1719356152331_tiff,1719356152331,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356155624.tiff,cfc_capture_1719356155624_tiff,1719356155624,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356158933.tiff,cfc_capture_1719356158933_tiff,1719356158933,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356162284.tiff,cfc_capture_1719356162284_tiff,1719356162284,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356165538.tiff,cfc_capture_1719356165538_tiff,1719356165538,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356168857.tiff,cfc_capture_1719356168857_tiff,1719356168857,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356172159.tiff,cfc_capture_1719356172159_tiff,1719356172159,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356175444.tiff,cfc_capture_1719356175444_tiff,1719356175444,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356179179.tiff,cfc_capture_1719356179179_tiff,1719356179179,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356182506.tiff,cfc_capture_1719356182506_tiff,1719356182506,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356185779.tiff,cfc_capture_1719356185779_tiff,1719356185779,9,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356189127.tiff,cfc_capture_1719356189127_tiff,1719356189127,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356192396.tiff,cfc_capture_1719356192396_tiff,1719356192396,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356195731.tiff,cfc_capture_1719356195731_tiff,1719356195731,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356199052.tiff,cfc_capture_1719356199052_tiff,1719356199052,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356202306.tiff,cfc_capture_1719356202306_tiff,1719356202306,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356205577.tiff,cfc_capture_1719356205577_tiff,1719356205577,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356208929.tiff,cfc_capture_1719356208929_tiff,1719356208929,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356212252.tiff,cfc_capture_1719356212252_tiff,1719356212252,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356215589.tiff,cfc_capture_1719356215589_tiff,1719356215589,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356218873.tiff,cfc_capture_1719356218873_tiff,1719356218873,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356222239.tiff,cfc_capture_1719356222239_tiff,1719356222239,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356225536.tiff,cfc_capture_1719356225536_tiff,1719356225536,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356228835.tiff,cfc_capture_1719356228835_tiff,1719356228835,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356232120.tiff,cfc_capture_1719356232120_tiff,1719356232120,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356235390.tiff,cfc_capture_1719356235390_tiff,1719356235390,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356238663.tiff,cfc_capture_1719356238663_tiff,1719356238663,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356241992.tiff,cfc_capture_1719356241992_tiff,1719356241992,9,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356245286.tiff,cfc_capture_1719356245286_tiff,1719356245286,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356248611.tiff,cfc_capture_1719356248611_tiff,1719356248611,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356251944.tiff,cfc_capture_1719356251944_tiff,1719356251944,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356255249.tiff,cfc_capture_1719356255249_tiff,1719356255249,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356258605.tiff,cfc_capture_1719356258605_tiff,1719356258605,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356261931.tiff,cfc_capture_1719356261931_tiff,1719356261931,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356265226.tiff,cfc_capture_1719356265226_tiff,1719356265226,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356268544.tiff,cfc_capture_1719356268544_tiff,1719356268544,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356271817.tiff,cfc_capture_1719356271817_tiff,1719356271817,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356275166.tiff,cfc_capture_1719356275166_tiff,1719356275166,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356278447.tiff,cfc_capture_1719356278447_tiff,1719356278447,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356281741.tiff,cfc_capture_1719356281741_tiff,1719356281741,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356285036.tiff,cfc_capture_1719356285036_tiff,1719356285036,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356288318.tiff,cfc_capture_1719356288318_tiff,1719356288318,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356291581.tiff,cfc_capture_1719356291581_tiff,1719356291581,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356294938.tiff,cfc_capture_1719356294938_tiff,1719356294938,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356298211.tiff,cfc_capture_1719356298211_tiff,1719356298211,9,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356301524.tiff,cfc_capture_1719356301524_tiff,1719356301524,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356304853.tiff,cfc_capture_1719356304853_tiff,1719356304853,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356308125.tiff,cfc_capture_1719356308125_tiff,1719356308125,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356311481.tiff,cfc_capture_1719356311481_tiff,1719356311481,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356314807.tiff,cfc_capture_1719356314807_tiff,1719356314807,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356318123.tiff,cfc_capture_1719356318123_tiff,1719356318123,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356321530.tiff,cfc_capture_1719356321530_tiff,1719356321530,9,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356324788.tiff,cfc_capture_1719356324788_tiff,1719356324788,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356328140.tiff,cfc_capture_1719356328140_tiff,1719356328140,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356331408.tiff,cfc_capture_1719356331408_tiff,1719356331408,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356334705.tiff,cfc_capture_1719356334705_tiff,1719356334705,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356338029.tiff,cfc_capture_1719356338029_tiff,1719356338029,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356341304.tiff,cfc_capture_1719356341304_tiff,1719356341304,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356344579.tiff,cfc_capture_1719356344579_tiff,1719356344579,9,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356347925.tiff,cfc_capture_1719356347925_tiff,1719356347925,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356351153.tiff,cfc_capture_1719356351153_tiff,1719356351153,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356354480.tiff,cfc_capture_1719356354480_tiff,1719356354480,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356357776.tiff,cfc_capture_1719356357776_tiff,1719356357776,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356361068.tiff,cfc_capture_1719356361068_tiff,1719356361068,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356364333.tiff,cfc_capture_1719356364333_tiff,1719356364333,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356367711.tiff,cfc_capture_1719356367711_tiff,1719356367711,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356371003.tiff,cfc_capture_1719356371003_tiff,1719356371003,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356374360.tiff,cfc_capture_1719356374360_tiff,1719356374360,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356378287.tiff,cfc_capture_1719356378287_tiff,1719356378287,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356381663.tiff,cfc_capture_1719356381663_tiff,1719356381663,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356384968.tiff,cfc_capture_1719356384968_tiff,1719356384968,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356388218.tiff,cfc_capture_1719356388218_tiff,1719356388218,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356428769.tiff,cfc_capture_1719356428769_tiff,1719356428769,9,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356432052.tiff,cfc_capture_1719356432052_tiff,1719356432052,7,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356435394.tiff,cfc_capture_1719356435394_tiff,1719356435394,7,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356438738.tiff,cfc_capture_1719356438738_tiff,1719356438738,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356442050.tiff,cfc_capture_1719356442050_tiff,1719356442050,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356445386.tiff,cfc_capture_1719356445386_tiff,1719356445386,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356448678.tiff,cfc_capture_1719356448678_tiff,1719356448678,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356451919.tiff,cfc_capture_1719356451919_tiff,1719356451919,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356455210.tiff,cfc_capture_1719356455210_tiff,1719356455210,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356458539.tiff,cfc_capture_1719356458539_tiff,1719356458539,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356461817.tiff,cfc_capture_1719356461817_tiff,1719356461817,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356465184.tiff,cfc_capture_1719356465184_tiff,1719356465184,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356468484.tiff,cfc_capture_1719356468484_tiff,1719356468484,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356471799.tiff,cfc_capture_1719356471799_tiff,1719356471799,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356475136.tiff,cfc_capture_1719356475136_tiff,1719356475136,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356478436.tiff,cfc_capture_1719356478436_tiff,1719356478436,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356481696.tiff,cfc_capture_1719356481696_tiff,1719356481696,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356484960.tiff,cfc_capture_1719356484960_tiff,1719356484960,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356488292.tiff,cfc_capture_1719356488292_tiff,1719356488292,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356491651.tiff,cfc_capture_1719356491651_tiff,1719356491651,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356494979.tiff,cfc_capture_1719356494979_tiff,1719356494979,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356498297.tiff,cfc_capture_1719356498297_tiff,1719356498297,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356501583.tiff,cfc_capture_1719356501583_tiff,1719356501583,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356504873.tiff,cfc_capture_1719356504873_tiff,1719356504873,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356508175.tiff,cfc_capture_1719356508175_tiff,1719356508175,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356511445.tiff,cfc_capture_1719356511445_tiff,1719356511445,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356514732.tiff,cfc_capture_1719356514732_tiff,1719356514732,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356518061.tiff,cfc_capture_1719356518061_tiff,1719356518061,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356521379.tiff,cfc_capture_1719356521379_tiff,1719356521379,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356524800.tiff,cfc_capture_1719356524800_tiff,1719356524800,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356528075.tiff,cfc_capture_1719356528075_tiff,1719356528075,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356531363.tiff,cfc_capture_1719356531363_tiff,1719356531363,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356534703.tiff,cfc_capture_1719356534703_tiff,1719356534703,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356537976.tiff,cfc_capture_1719356537976_tiff,1719356537976,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356541246.tiff,cfc_capture_1719356541246_tiff,1719356541246,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356544590.tiff,cfc_capture_1719356544590_tiff,1719356544590,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356547860.tiff,cfc_capture_1719356547860_tiff,1719356547860,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356551194.tiff,cfc_capture_1719356551194_tiff,1719356551194,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356554476.tiff,cfc_capture_1719356554476_tiff,1719356554476,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356557795.tiff,cfc_capture_1719356557795_tiff,1719356557795,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356561108.tiff,cfc_capture_1719356561108_tiff,1719356561108,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356564438.tiff,cfc_capture_1719356564438_tiff,1719356564438,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356567760.tiff,cfc_capture_1719356567760_tiff,1719356567760,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356571127.tiff,cfc_capture_1719356571127_tiff,1719356571127,8,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356574449.tiff,cfc_capture_1719356574449_tiff,1719356574449,8,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356577816.tiff,cfc_capture_1719356577816_tiff,1719356577816,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356581141.tiff,cfc_capture_1719356581141_tiff,1719356581141,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356584379.tiff,cfc_capture_1719356584379_tiff,1719356584379,8,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356587676.tiff,cfc_capture_1719356587676_tiff,1719356587676,8,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356590983.tiff,cfc_capture_1719356590983_tiff,1719356590983,8,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356594294.tiff,cfc_capture_1719356594294_tiff,1719356594294,7,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356597648.tiff,cfc_capture_1719356597648_tiff,1719356597648,7,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356600941.tiff,cfc_capture_1719356600941_tiff,1719356600941,7,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356604313.tiff,cfc_capture_1719356604313_tiff,1719356604313,7,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356607604.tiff,cfc_capture_1719356607604_tiff,1719356607604,7,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356610879.tiff,cfc_capture_1719356610879_tiff,1719356610879,7,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356614323.tiff,cfc_capture_1719356614323_tiff,1719356614323,7,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356617637.tiff,cfc_capture_1719356617637_tiff,1719356617637,7,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356620948.tiff,cfc_capture_1719356620948_tiff,1719356620948,7,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356624279.tiff,cfc_capture_1719356624279_tiff,1719356624279,7,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356627577.tiff,cfc_capture_1719356627577_tiff,1719356627577,7,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356630940.tiff,cfc_capture_1719356630940_tiff,1719356630940,7,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356634215.tiff,cfc_capture_1719356634215_tiff,1719356634215,7,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356637512.tiff,cfc_capture_1719356637512_tiff,1719356637512,7,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356640800.tiff,cfc_capture_1719356640800_tiff,1719356640800,7,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719356644056.tiff,cfc_capture_1719356644056_tiff,1719356644056,7,2
